provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newProvinceCode,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
1,False,273,Huyện,9787.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Trung Châu,Thủ đô Hà Nội,Liên Minh,1,53.0,xã,21.1277,105.646,23.57
1,False,273,Huyện,9787.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Trung Châu,Thủ đô Hà Nội,Yên Lãng,1,124.0,xã,21.1721,105.662,44.81
1,False,273,Huyện,9790.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Thọ An,Thủ đô Hà Nội,Liên Minh,1,53.0,xã,21.1277,105.646,23.57
1,False,273,Huyện,9790.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Thọ An,Thủ đô Hà Nội,Yên Lãng,1,124.0,xã,21.1721,105.662,44.81
1,False,273,Huyện,9793.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Thọ Xuân,Thủ đô Hà Nội,Liên Minh,1,53.0,xã,21.1277,105.646,23.57
1,False,273,Huyện,9793.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Thọ Xuân,Thủ đô Hà Nội,Yên Lãng,1,124.0,xã,21.1721,105.662,44.81
1,False,273,Huyện,9796.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Hồng Hà,Thủ đô Hà Nội,Mê Linh,1,56.0,xã,21.151,105.733,34.97
1,False,273,Huyện,9796.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Hồng Hà,Thủ đô Hà Nội,Liên Minh,1,53.0,xã,21.1277,105.646,23.57
1,False,273,Huyện,9796.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Hồng Hà,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9796.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Hồng Hà,Thủ đô Hà Nội,Yên Lãng,1,124.0,xã,21.1721,105.662,44.81
1,False,273,Huyện,9799.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Liên Hồng,Thủ đô Hà Nội,Mê Linh,1,56.0,xã,21.151,105.733,34.97
1,False,273,Huyện,9799.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Liên Hồng,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9802.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Liên Hà,Thủ đô Hà Nội,Mê Linh,1,56.0,xã,21.151,105.733,34.97
1,False,273,Huyện,9802.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Liên Hà,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9805.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Hạ Mỗ,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9808.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Liên Trung,Thủ đô Hà Nội,Mê Linh,1,56.0,xã,21.151,105.733,34.97
1,False,273,Huyện,9808.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Liên Trung,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9811.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Phương Đình,Thủ đô Hà Nội,Liên Minh,1,53.0,xã,21.1277,105.646,23.57
1,False,273,Huyện,9814.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Thượng Mỗ,Thủ đô Hà Nội,Đan Phượng,1,21.0,xã,21.0912,105.666,15.3
1,False,273,Huyện,9817.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Tân Hội,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9820.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Tân Lập,Thủ đô Hà Nội,Ô Diên,1,65.0,xã,21.1095,105.704,32.06
1,False,273,Huyện,9820.0,Xã,True,True,Thành phố Hà Nội,Huyện Đan Phượng,Xã Tân Lập,Thủ đô Hà Nội,Hoài Đức,1,38.0,xã,21.062,105.705,16.73
1,False,273,Huyện,9823.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Đan Phượng,Thủ đô Hà Nội,Đan Phượng,1,21.0,xã,21.0912,105.666,15.3
1,False,273,Huyện,9826.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Đồng Tháp,Thủ đô Hà Nội,Đan Phượng,1,21.0,xã,21.0912,105.666,15.3
1,False,273,Huyện,9829.0,Xã,True,False,Thành phố Hà Nội,Huyện Đan Phượng,Xã Song Phượng,Thủ đô Hà Nội,Đan Phượng,1,21.0,xã,21.0912,105.666,15.3
1,False,274,Huyện,9832.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Thị trấn Trạm Trôi,Thủ đô Hà Nội,Hoài Đức,1,38.0,xã,21.062,105.705,16.73
1,False,274,Huyện,9835.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đức Thượng,Thủ đô Hà Nội,Hoài Đức,1,38.0,xã,21.062,105.705,16.73
1,False,274,Huyện,9838.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Minh Khai,Thủ đô Hà Nội,Dương Hòa,1,27.0,xã,21.0489,105.673,17.41
1,False,274,Huyện,9841.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Dương Liễu,Thủ đô Hà Nội,Dương Hòa,1,27.0,xã,21.0489,105.673,17.41
1,False,274,Huyện,9844.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Di Trạch,Thủ đô Hà Nội,Hoài Đức,1,38.0,xã,21.062,105.705,16.73
1,False,274,Huyện,9847.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đức Giang,Thủ đô Hà Nội,Hoài Đức,1,38.0,xã,21.062,105.705,16.73
1,False,274,Huyện,9850.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Cát Quế,Thủ đô Hà Nội,Dương Hòa,1,27.0,xã,21.0489,105.673,17.41
1,False,274,Huyện,9853.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Kim Chung,Thủ đô Hà Nội,Hoài Đức,1,38.0,xã,21.062,105.705,16.73
1,False,274,Huyện,9853.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Kim Chung,Thủ đô Hà Nội,Tây Tựu,1,92.0,phường,21.0642,105.739,7.54
1,False,274,Huyện,9856.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Yên Sở,Thủ đô Hà Nội,Dương Hòa,1,27.0,xã,21.0489,105.673,17.41
1,False,274,Huyện,9859.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Sơn Đồng,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9862.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Vân Canh,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9862.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Vân Canh,Thủ đô Hà Nội,Xuân Phương,1,121.0,phường,21.0296,105.745,10.81
1,False,274,Huyện,9865.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đắc Sở,Thủ đô Hà Nội,Dương Hòa,1,27.0,xã,21.0489,105.673,17.41
1,False,274,Huyện,9868.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Lại Yên,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9871.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Tiền Yên,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9874.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Song Phương,Thủ đô Hà Nội,An Khánh,1,2.0,xã,20.9876,105.708,28.69
1,False,274,Huyện,9874.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Song Phương,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9877.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Khánh,Thủ đô Hà Nội,An Khánh,1,2.0,xã,20.9876,105.708,28.69
1,False,274,Huyện,9877.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Khánh,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9877.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Khánh,Thủ đô Hà Nội,Tây Mỗ,1,90.0,phường,21.0009,105.747,5.56
1,False,274,Huyện,9880.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Thượng,Thủ đô Hà Nội,An Khánh,1,2.0,xã,20.9876,105.708,28.69
1,False,274,Huyện,9880.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã An Thượng,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9883.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Vân Côn,Thủ đô Hà Nội,An Khánh,1,2.0,xã,20.9876,105.708,28.69
1,False,274,Huyện,9883.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã Vân Côn,Thủ đô Hà Nội,Sơn Đồng,1,85.0,xã,21.024,105.705,21.57
1,False,274,Huyện,9889.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã La Phù,Thủ đô Hà Nội,An Khánh,1,2.0,xã,20.9876,105.708,28.69
1,False,274,Huyện,9889.0,Xã,True,True,Thành phố Hà Nội,Huyện Hoài Đức,Xã La Phù,Thủ đô Hà Nội,Dương Nội,1,28.0,phường,20.975,105.749,7.9
1,False,274,Huyện,9892.0,Xã,True,False,Thành phố Hà Nội,Huyện Hoài Đức,Xã Đông La,Thủ đô Hà Nội,An Khánh,1,2.0,xã,20.9876,105.708,28.69
1,False,275,Huyện,4939.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Đông Xuân,Thủ đô Hà Nội,Yên Xuân,1,127.0,xã,20.978,105.47,78.01
1,False,275,Huyện,9895.0,Thị trấn,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Thị trấn Quốc Oai,Thủ đô Hà Nội,Quốc Oai,1,83.0,xã,21.0114,105.649,24.0
1,False,275,Huyện,9895.0,Thị trấn,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Thị trấn Quốc Oai,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,275,Huyện,9898.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Sài Sơn,Thủ đô Hà Nội,Quốc Oai,1,83.0,xã,21.0114,105.649,24.0
1,False,275,Huyện,9904.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phượng Sơn,Thủ đô Hà Nội,Quốc Oai,1,83.0,xã,21.0114,105.649,24.0
1,False,275,Huyện,9904.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phượng Sơn,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,275,Huyện,9907.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Ngọc Liệp,Thủ đô Hà Nội,Kiều Phú,1,49.0,xã,20.975,105.607,34.53
1,False,275,Huyện,9907.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Ngọc Liệp,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,275,Huyện,9910.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Ngọc Mỹ,Thủ đô Hà Nội,Kiều Phú,1,49.0,xã,20.975,105.607,34.53
1,False,275,Huyện,9910.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Ngọc Mỹ,Thủ đô Hà Nội,Quốc Oai,1,83.0,xã,21.0114,105.649,24.0
1,False,275,Huyện,9916.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Thạch Thán,Thủ đô Hà Nội,Quốc Oai,1,83.0,xã,21.0114,105.649,24.0
1,False,275,Huyện,9919.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Đồng Quang,Thủ đô Hà Nội,Hưng Đạo,1,45.0,xã,20.9673,105.67,24.9
1,False,275,Huyện,9922.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phú Cát,Thủ đô Hà Nội,Hạ Bằng,1,31.0,xã,21.0202,105.561,32.14
1,False,275,Huyện,9922.0,Xã,True,True,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phú Cát,Thủ đô Hà Nội,Phú Cát,1,66.0,xã,20.9461,105.56,51.21
1,False,275,Huyện,9925.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Tuyết Nghĩa,Thủ đô Hà Nội,Kiều Phú,1,49.0,xã,20.975,105.607,34.53
1,False,275,Huyện,9928.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Liệp Nghĩa,Thủ đô Hà Nội,Kiều Phú,1,49.0,xã,20.975,105.607,34.53
1,False,275,Huyện,9931.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Cộng Hòa,Thủ đô Hà Nội,Hưng Đạo,1,45.0,xã,20.9673,105.67,24.9
1,False,275,Huyện,9934.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Hưng Đạo,Thủ đô Hà Nội,Hưng Đạo,1,45.0,xã,20.9673,105.67,24.9
1,False,275,Huyện,9940.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Phú Mãn,Thủ đô Hà Nội,Phú Cát,1,66.0,xã,20.9461,105.56,51.21
1,False,275,Huyện,9943.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Cấn Hữu,Thủ đô Hà Nội,Kiều Phú,1,49.0,xã,20.975,105.607,34.53
1,False,275,Huyện,9949.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Hòa Thạch,Thủ đô Hà Nội,Phú Cát,1,66.0,xã,20.9461,105.56,51.21
1,False,275,Huyện,9952.0,Xã,True,False,Thành phố Hà Nội,Huyện Quốc Oai,Xã Đông Yên,Thủ đô Hà Nội,Phú Cát,1,66.0,xã,20.9461,105.56,51.21
1,False,276,Huyện,4927.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Yên Trung,Thủ đô Hà Nội,Yên Xuân,1,127.0,xã,20.978,105.47,78.01
1,False,276,Huyện,4930.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Yên Bình,Thủ đô Hà Nội,Yên Xuân,1,127.0,xã,20.978,105.47,78.01
1,False,276,Huyện,4936.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Tiến Xuân,Thủ đô Hà Nội,Hòa Lạc,1,35.0,xã,21.0119,105.514,35.37
1,False,276,Huyện,4936.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Tiến Xuân,Thủ đô Hà Nội,Yên Xuân,1,127.0,xã,20.978,105.47,78.01
1,False,276,Huyện,9955.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Thị trấn Liên Quan,Thủ đô Hà Nội,Thạch Thất,1,93.0,xã,21.0791,105.559,31.93
1,False,276,Huyện,9958.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Đại Đồng,Thủ đô Hà Nội,Thạch Thất,1,93.0,xã,21.0791,105.559,31.93
1,False,276,Huyện,9961.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Cẩm Yên,Thủ đô Hà Nội,Thạch Thất,1,93.0,xã,21.0791,105.559,31.93
1,False,276,Huyện,9964.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Lại Thượng,Thủ đô Hà Nội,Thạch Thất,1,93.0,xã,21.0791,105.559,31.93
1,False,276,Huyện,9967.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Phú Kim,Thủ đô Hà Nội,Thạch Thất,1,93.0,xã,21.0791,105.559,31.93
1,False,276,Huyện,9970.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Hương Ngải,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,276,Huyện,9973.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Lam Sơn,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,276,Huyện,9976.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Kim Quan,Thủ đô Hà Nội,Thạch Thất,1,93.0,xã,21.0791,105.559,31.93
1,False,276,Huyện,9982.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Bình Yên,Thủ đô Hà Nội,Hạ Bằng,1,31.0,xã,21.0202,105.561,32.14
1,False,276,Huyện,9982.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Bình Yên,Thủ đô Hà Nội,Hòa Lạc,1,35.0,xã,21.0119,105.514,35.37
1,False,276,Huyện,9988.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Thạch Hòa,Thủ đô Hà Nội,Hòa Lạc,1,35.0,xã,21.0119,105.514,35.37
1,False,276,Huyện,9988.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Thạch Hòa,Thủ đô Hà Nội,Yên Bài,1,122.0,xã,21.0536,105.419,68.19
1,False,276,Huyện,9988.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Thạch Hòa,Thủ đô Hà Nội,Yên Xuân,1,127.0,xã,20.978,105.47,78.01
1,False,276,Huyện,9991.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Cần Kiệm,Thủ đô Hà Nội,Hạ Bằng,1,31.0,xã,21.0202,105.561,32.14
1,False,276,Huyện,9997.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Phùng Xá,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,276,Huyện,10000.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Tân Xã,Thủ đô Hà Nội,Hạ Bằng,1,31.0,xã,21.0202,105.561,32.14
1,False,276,Huyện,10000.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Tân Xã,Thủ đô Hà Nội,Hòa Lạc,1,35.0,xã,21.0119,105.514,35.37
1,False,276,Huyện,10003.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Thạch Xá,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,276,Huyện,10006.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Quang Trung,Thủ đô Hà Nội,Kiều Phú,1,49.0,xã,20.975,105.607,34.53
1,False,276,Huyện,10006.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Quang Trung,Thủ đô Hà Nội,Tây Phương,1,91.0,xã,21.0367,105.611,31.06
1,False,276,Huyện,10009.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Hạ Bằng,Thủ đô Hà Nội,Hạ Bằng,1,31.0,xã,21.0202,105.561,32.14
1,False,276,Huyện,10009.0,Xã,True,True,Thành phố Hà Nội,Huyện Thạch Thất,Xã Hạ Bằng,Thủ đô Hà Nội,Hòa Lạc,1,35.0,xã,21.0119,105.514,35.37
1,False,276,Huyện,10012.0,Xã,True,False,Thành phố Hà Nội,Huyện Thạch Thất,Xã Đồng Trúc,Thủ đô Hà Nội,Hạ Bằng,1,31.0,xã,21.0202,105.561,32.14
1,False,277,Huyện,10015.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Thị trấn Chúc Sơn,Thủ đô Hà Nội,Chương Mỹ,1,12.0,phường,20.9248,105.699,38.9
1,False,277,Huyện,10018.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Thị trấn Xuân Mai,Thủ đô Hà Nội,Xuân Mai,1,120.0,xã,20.8731,105.593,50.72
1,False,277,Huyện,10021.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Phụng Châu,Thủ đô Hà Nội,Chương Mỹ,1,12.0,phường,20.9248,105.699,38.9
1,False,277,Huyện,10024.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tiên Phương,Thủ đô Hà Nội,Chương Mỹ,1,12.0,phường,20.9248,105.699,38.9
1,False,277,Huyện,10027.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đông Sơn,Thủ đô Hà Nội,Phú Nghĩa,1,70.0,xã,20.9182,105.642,40.25
1,False,277,Huyện,10030.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đông Phương Yên,Thủ đô Hà Nội,Phú Nghĩa,1,70.0,xã,20.9182,105.642,40.25
1,False,277,Huyện,10033.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Phú Nghĩa,Thủ đô Hà Nội,Phú Nghĩa,1,70.0,xã,20.9182,105.642,40.25
1,False,277,Huyện,10039.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Trường Yên,Thủ đô Hà Nội,Phú Nghĩa,1,70.0,xã,20.9182,105.642,40.25
1,False,277,Huyện,10042.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Ngọc Hòa,Thủ đô Hà Nội,Chương Mỹ,1,12.0,phường,20.9248,105.699,38.9
1,False,277,Huyện,10045.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thủy Xuân Tiên,Thủ đô Hà Nội,Xuân Mai,1,120.0,xã,20.8731,105.593,50.72
1,False,277,Huyện,10048.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thanh Bình,Thủ đô Hà Nội,Phú Nghĩa,1,70.0,xã,20.9182,105.642,40.25
1,False,277,Huyện,10051.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Trung Hòa,Thủ đô Hà Nội,Phú Nghĩa,1,70.0,xã,20.9182,105.642,40.25
1,False,277,Huyện,10054.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đại Yên,Thủ đô Hà Nội,Chương Mỹ,1,12.0,phường,20.9248,105.699,38.9
1,False,277,Huyện,10057.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thụy Hương,Thủ đô Hà Nội,Chương Mỹ,1,12.0,phường,20.9248,105.699,38.9
1,False,277,Huyện,10060.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tốt Động,Thủ đô Hà Nội,Quảng Bị,1,80.0,xã,20.873,105.703,37.14
1,False,277,Huyện,10063.0,Xã,True,True,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Lam Điền,Thủ đô Hà Nội,Bình Minh,1,8.0,xã,20.904,105.762,29.86
1,False,277,Huyện,10063.0,Xã,True,True,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Lam Điền,Thủ đô Hà Nội,Quảng Bị,1,80.0,xã,20.873,105.703,37.14
1,False,277,Huyện,10066.0,Xã,True,True,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tân Tiến,Thủ đô Hà Nội,Trần Phú,1,105.0,xã,20.8423,105.65,44.36
1,False,277,Huyện,10066.0,Xã,True,True,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tân Tiến,Thủ đô Hà Nội,Xuân Mai,1,120.0,xã,20.8731,105.593,50.72
1,False,277,Huyện,10069.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Nam Phương Tiến,Thủ đô Hà Nội,Xuân Mai,1,120.0,xã,20.8731,105.593,50.72
1,False,277,Huyện,10072.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hợp Đồng,Thủ đô Hà Nội,Quảng Bị,1,80.0,xã,20.873,105.703,37.14
1,False,277,Huyện,10075.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hoàng Văn Thụ,Thủ đô Hà Nội,Trần Phú,1,105.0,xã,20.8423,105.65,44.36
1,False,277,Huyện,10078.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hoàng Diệu,Thủ đô Hà Nội,Quảng Bị,1,80.0,xã,20.873,105.703,37.14
1,False,277,Huyện,10081.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hữu Văn,Thủ đô Hà Nội,Trần Phú,1,105.0,xã,20.8423,105.65,44.36
1,False,277,Huyện,10084.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Quảng Bị,Thủ đô Hà Nội,Quảng Bị,1,80.0,xã,20.873,105.703,37.14
1,False,277,Huyện,10087.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Mỹ Lương,Thủ đô Hà Nội,Trần Phú,1,105.0,xã,20.8423,105.65,44.36
1,False,277,Huyện,10090.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thượng Vực,Thủ đô Hà Nội,Hòa Phú,1,36.0,xã,20.8239,105.735,29.87
