old_wardCode,old_districtCode,old_provinceCode,old_ward,old_district,old_province,old_fullAddress,new_wardCode,new_provinceCode,new_ward,new_province,new_fullAddress,notSure,note
20182,482,46,Xã Hương Hữu,Huyện Phú Lộc,Thành phố Huế,"Xã Hương Hữu, Huyện Phú Lộc, Thành phố Huế",20182,46,Xã Long Quảng,Thành phố Huế,"Xã Long Quảng, Thành phố Huế",False,
20170,482,46,Xã Hương Lộc,Huyện Phú Lộc,Thành phố Huế,"Xã Hương Lộc, Huyện Phú Lộc, Thành phố Huế",20161,46,Xã Khe Tre,Thành phố Huế,"Xã Khe Tre, Thành phố Huế",False,
20164,482,46,Xã Hương Phú,Huyện Phú Lộc,Thành phố Huế,"Xã Hương Phú, Huyện Phú Lộc, Thành phố Huế",20161,46,Xã Khe Tre,Thành phố Huế,"Xã Khe Tre, Thành phố Huế",False,
20167,482,46,Xã Hương Sơn,Huyện Phú Lộc,Thành phố Huế,"Xã Hương Sơn, Huyện Phú Lộc, Thành phố Huế",20179,46,Xã Nam Đông,Thành phố Huế,"Xã Nam Đông, Thành phố Huế",False,
20179,482,46,Xã Hương Xuân,Huyện Phú Lộc,Thành phố Huế,"Xã Hương Xuân, Huyện Phú Lộc, Thành phố Huế",20179,46,Xã Nam Đông,Thành phố Huế,"Xã Nam Đông, Thành phố Huế",False,
20140,482,46,Xã Lộc An,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc An, Huyện Phú Lộc, Thành phố Huế",20140,46,Xã Lộc An,Thành phố Huế,"Xã Lộc An, Thành phố Huế",False,
20134,482,46,Xã Lộc Bình,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Bình, Huyện Phú Lộc, Thành phố Huế",20107,46,Xã Phú Lộc,Thành phố Huế,"Xã Phú Lộc, Thành phố Huế",False,
20128,482,46,Xã Lộc Bổn,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Bổn, Huyện Phú Lộc, Thành phố Huế",20131,46,Xã Hưng Lộc,Thành phố Huế,"Xã Hưng Lộc, Thành phố Huế",False,
20155,482,46,Xã Lộc Hòa,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Hòa, Huyện Phú Lộc, Thành phố Huế",20140,46,Xã Lộc An,Thành phố Huế,"Xã Lộc An, Thành phố Huế",False,
20146,482,46,Xã Lộc Thủy,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Thủy, Huyện Phú Lộc, Thành phố Huế",20137,46,Xã Chân Mây - Lăng Cô,Thành phố Huế,"Xã Chân Mây - Lăng Cô, Thành phố Huế",False,
20152,482,46,Xã Lộc Tiến,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Tiến, Huyện Phú Lộc, Thành phố Huế",20137,46,Xã Chân Mây - Lăng Cô,Thành phố Huế,"Xã Chân Mây - Lăng Cô, Thành phố Huế",False,
20149,482,46,Xã Lộc Trì,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Trì, Huyện Phú Lộc, Thành phố Huế",20107,46,Xã Phú Lộc,Thành phố Huế,"Xã Phú Lộc, Thành phố Huế",False,
20137,482,46,Xã Lộc Vĩnh,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Vĩnh, Huyện Phú Lộc, Thành phố Huế",20137,46,Xã Chân Mây - Lăng Cô,Thành phố Huế,"Xã Chân Mây - Lăng Cô, Thành phố Huế",False,
20143,482,46,Xã Lộc Điền,Huyện Phú Lộc,Thành phố Huế,"Xã Lộc Điền, Huyện Phú Lộc, Thành phố Huế",20140,46,Xã Lộc An,Thành phố Huế,"Xã Lộc An, Thành phố Huế",False,
20188,482,46,Xã Thượng Long,Huyện Phú Lộc,Thành phố Huế,"Xã Thượng Long, Huyện Phú Lộc, Thành phố Huế",20182,46,Xã Long Quảng,Thành phố Huế,"Xã Long Quảng, Thành phố Huế",False,
20185,482,46,Xã Thượng Lộ,Huyện Phú Lộc,Thành phố Huế,"Xã Thượng Lộ, Huyện Phú Lộc, Thành phố Huế",20161,46,Xã Khe Tre,Thành phố Huế,"Xã Khe Tre, Thành phố Huế",False,
20191,482,46,Xã Thượng Nhật,Huyện Phú Lộc,Thành phố Huế,"Xã Thượng Nhật, Huyện Phú Lộc, Thành phố Huế",20179,46,Xã Nam Đông,Thành phố Huế,"Xã Nam Đông, Thành phố Huế",False,
20173,482,46,Xã Thượng Quảng,Huyện Phú Lộc,Thành phố Huế,"Xã Thượng Quảng, Huyện Phú Lộc, Thành phố Huế",20182,46,Xã Long Quảng,Thành phố Huế,"Xã Long Quảng, Thành phố Huế",False,
20125,482,46,Xã Vinh Hiền,Huyện Phú Lộc,Thành phố Huế,"Xã Vinh Hiền, Huyện Phú Lộc, Thành phố Huế",20122,46,Xã Vinh Lộc,Thành phố Huế,"Xã Vinh Lộc, Thành phố Huế",False,
20116,482,46,Xã Vinh Hưng,Huyện Phú Lộc,Thành phố Huế,"Xã Vinh Hưng, Huyện Phú Lộc, Thành phố Huế",20122,46,Xã Vinh Lộc,Thành phố Huế,"Xã Vinh Lộc, Thành phố Huế",False,
20113,482,46,Xã Vinh Mỹ,Huyện Phú Lộc,Thành phố Huế,"Xã Vinh Mỹ, Huyện Phú Lộc, Thành phố Huế",20122,46,Xã Vinh Lộc,Thành phố Huế,"Xã Vinh Lộc, Thành phố Huế",False,
20158,482,46,Xã Xuân Lộc,Huyện Phú Lộc,Thành phố Huế,"Xã Xuân Lộc, Huyện Phú Lộc, Thành phố Huế",20131,46,Xã Hưng Lộc,Thành phố Huế,"Xã Hưng Lộc, Thành phố Huế",False,
19942,478,46,Thị trấn Phú Đa,Huyện Phú Vang,Thành phố Huế,"Thị trấn Phú Đa, Huyện Phú Vang, Thành phố Huế",19942,46,Xã Phú Vang,Thành phố Huế,"Xã Phú Vang, Thành phố Huế",False,
19912,478,46,Xã Phú An,Huyện Phú Vang,Thành phố Huế,"Xã Phú An, Huyện Phú Vang, Thành phố Huế",19930,46,Phường Mỹ Thượng,Thành phố Huế,"Phường Mỹ Thượng, Thành phố Huế",False,
19921,478,46,Xã Phú Diên,Huyện Phú Vang,Thành phố Huế,"Xã Phú Diên, Huyện Phú Vang, Thành phố Huế",19945,46,Xã Phú Vinh,Thành phố Huế,"Xã Phú Vinh, Thành phố Huế",False,
19954,478,46,Xã Phú Gia,Huyện Phú Vang,Thành phố Huế,"Xã Phú Gia, Huyện Phú Vang, Thành phố Huế",19942,46,Xã Phú Vang,Thành phố Huế,"Xã Phú Vang, Thành phố Huế",False,
19915,478,46,Xã Phú Hải,Huyện Phú Vang,Thành phố Huế,"Xã Phú Hải, Huyện Phú Vang, Thành phố Huế",19900,46,Phường Thuận An,Thành phố Huế,"Phường Thuận An, Thành phố Huế",False,
19933,478,46,Xã Phú Hồ,Huyện Phú Vang,Thành phố Huế,"Xã Phú Hồ, Huyện Phú Vang, Thành phố Huế",19918,46,Xã Phú Hồ,Thành phố Huế,"Xã Phú Hồ, Thành phố Huế",False,
19939,478,46,Xã Phú Lương,Huyện Phú Vang,Thành phố Huế,"Xã Phú Lương, Huyện Phú Vang, Thành phố Huế",19918,46,Xã Phú Hồ,Thành phố Huế,"Xã Phú Hồ, Thành phố Huế",False,
19927,478,46,Xã Phú Mỹ,Huyện Phú Vang,Thành phố Huế,"Xã Phú Mỹ, Huyện Phú Vang, Thành phố Huế",19930,46,Phường Mỹ Thượng,Thành phố Huế,"Phường Mỹ Thượng, Thành phố Huế",False,
19903,478,46,Xã Phú Thuận,Huyện Phú Vang,Thành phố Huế,"Xã Phú Thuận, Huyện Phú Vang, Thành phố Huế",19900,46,Phường Thuận An,Thành phố Huế,"Phường Thuận An, Thành phố Huế",False,
19918,478,46,Xã Phú Xuân,Huyện Phú Vang,Thành phố Huế,"Xã Phú Xuân, Huyện Phú Vang, Thành phố Huế",19918,46,Xã Phú Hồ,Thành phố Huế,"Xã Phú Hồ, Thành phố Huế",False,
19948,478,46,Xã Vinh An,Huyện Phú Vang,Thành phố Huế,"Xã Vinh An, Huyện Phú Vang, Thành phố Huế",19945,46,Xã Phú Vinh,Thành phố Huế,"Xã Phú Vinh, Thành phố Huế",False,
19957,478,46,Xã Vinh Hà,Huyện Phú Vang,Thành phố Huế,"Xã Vinh Hà, Huyện Phú Vang, Thành phố Huế",19942,46,Xã Phú Vang,Thành phố Huế,"Xã Phú Vang, Thành phố Huế",False,
19945,478,46,Xã Vinh Thanh,Huyện Phú Vang,Thành phố Huế,"Xã Vinh Thanh, Huyện Phú Vang, Thành phố Huế",19945,46,Xã Phú Vinh,Thành phố Huế,"Xã Phú Vinh, Thành phố Huế",False,
19936,478,46,Xã Vinh Xuân,Huyện Phú Vang,Thành phố Huế,"Xã Vinh Xuân, Huyện Phú Vang, Thành phố Huế",19945,46,Xã Phú Vinh,Thành phố Huế,"Xã Phú Vinh, Thành phố Huế",False,
19867,477,46,Thị trấn Sịa,Huyện Quảng Điền,Thành phố Huế,"Thị trấn Sịa, Huyện Quảng Điền, Thành phố Huế",19867,46,Xã Quảng Điền,Thành phố Huế,"Xã Quảng Điền, Thành phố Huế",False,
19888,477,46,Xã Quảng An,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng An, Huyện Quảng Điền, Thành phố Huế",19867,46,Xã Quảng Điền,Thành phố Huế,"Xã Quảng Điền, Thành phố Huế",False,
19879,477,46,Xã Quảng Công,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Công, Huyện Quảng Điền, Thành phố Huế",19873,46,Phường Phong Quảng,Thành phố Huế,"Phường Phong Quảng, Thành phố Huế",False,
19876,477,46,Xã Quảng Lợi,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Lợi, Huyện Quảng Điền, Thành phố Huế",19885,46,Xã Đan Điền,Thành phố Huế,"Xã Đan Điền, Thành phố Huế",False,
19873,477,46,Xã Quảng Ngạn,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Ngạn, Huyện Quảng Điền, Thành phố Huế",19873,46,Phường Phong Quảng,Thành phố Huế,"Phường Phong Quảng, Thành phố Huế",False,
19897,477,46,Xã Quảng Phú,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Phú, Huyện Quảng Điền, Thành phố Huế",19885,46,Xã Đan Điền,Thành phố Huế,"Xã Đan Điền, Thành phố Huế",False,
19882,477,46,Xã Quảng Phước,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Phước, Huyện Quảng Điền, Thành phố Huế",19867,46,Xã Quảng Điền,Thành phố Huế,"Xã Quảng Điền, Thành phố Huế",False,
19891,477,46,Xã Quảng Thành,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Thành, Huyện Quảng Điền, Thành phố Huế",20014,46,Phường Hóa Châu,Thành phố Huế,"Phường Hóa Châu, Thành phố Huế",False,
19870,477,46,Xã Quảng Thái,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Thái, Huyện Quảng Điền, Thành phố Huế",19885,46,Xã Đan Điền,Thành phố Huế,"Xã Đan Điền, Thành phố Huế",False,
19894,477,46,Xã Quảng Thọ,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Thọ, Huyện Quảng Điền, Thành phố Huế",19867,46,Xã Quảng Điền,Thành phố Huế,"Xã Quảng Điền, Thành phố Huế",False,
19885,477,46,Xã Quảng Vinh,Huyện Quảng Điền,Thành phố Huế,"Xã Quảng Vinh, Huyện Quảng Điền, Thành phố Huế",19885,46,Xã Đan Điền,Thành phố Huế,"Xã Đan Điền, Thành phố Huế",False,
19803,475,46,Phường An Hòa,Quận Phú Xuân,Thành phố Huế,"Phường An Hòa, Quận Phú Xuân, Thành phố Huế",19804,46,Phường Hương An,Thành phố Huế,"Phường Hương An, Thành phố Huế",False,
19756,475,46,Phường Gia Hội,Quận Phú Xuân,Thành phố Huế,"Phường Gia Hội, Quận Phú Xuân, Thành phố Huế",19753,46,Phường Phú Xuân,Thành phố Huế,"Phường Phú Xuân, Thành phố Huế",False,
20023,475,46,Phường Hương An,Quận Phú Xuân,Thành phố Huế,"Phường Hương An, Quận Phú Xuân, Thành phố Huế",19804,46,Phường Hương An,Thành phố Huế,"Phường Hương An, Thành phố Huế",False,
19810,475,46,Phường Hương Long,Quận Phú Xuân,Thành phố Huế,"Phường Hương Long, Quận Phú Xuân, Thành phố Huế",19774,46,Phường Kim Long,Thành phố Huế,"Phường Kim Long, Thành phố Huế",False,
19804,475,46,Phường Hương Sơ,Quận Phú Xuân,Thành phố Huế,"Phường Hương Sơ, Quận Phú Xuân, Thành phố Huế",19804,46,Phường Hương An,Thành phố Huế,"Phường Hương An, Thành phố Huế",False,
20014,475,46,Phường Hương Vinh,Quận Phú Xuân,Thành phố Huế,"Phường Hương Vinh, Quận Phú Xuân, Thành phố Huế",20014,46,Phường Hóa Châu,Thành phố Huế,"Phường Hóa Châu, Thành phố Huế",False,
19774,475,46,Phường Kim Long,Quận Phú Xuân,Thành phố Huế,"Phường Kim Long, Quận Phú Xuân, Thành phố Huế",19774,46,Phường Kim Long,Thành phố Huế,"Phường Kim Long, Thành phố Huế",False,
20029,475,46,Phường Long Hồ,Quận Phú Xuân,Thành phố Huế,"Phường Long Hồ, Quận Phú Xuân, Thành phố Huế",19774,46,Phường Kim Long,Thành phố Huế,"Phường Kim Long, Thành phố Huế",False,
19759,475,46,Phường Phú Hậu,Quận Phú Xuân,Thành phố Huế,"Phường Phú Hậu, Quận Phú Xuân, Thành phố Huế",19753,46,Phường Phú Xuân,Thành phố Huế,"Phường Phú Xuân, Thành phố Huế",False,
19762,475,46,Phường Thuận Hòa,Quận Phú Xuân,Thành phố Huế,"Phường Thuận Hòa, Quận Phú Xuân, Thành phố Huế",19753,46,Phường Phú Xuân,Thành phố Huế,"Phường Phú Xuân, Thành phố Huế",False,
19753,475,46,Phường Thuận Lộc,Quận Phú Xuân,Thành phố Huế,"Phường Thuận Lộc, Quận Phú Xuân, Thành phố Huế",19753,46,Phường Phú Xuân,Thành phố Huế,"Phường Phú Xuân, Thành phố Huế",False,
19750,475,46,Phường Tây Lộc,Quận Phú Xuân,Thành phố Huế,"Phường Tây Lộc, Quận Phú Xuân, Thành phố Huế",19753,46,Phường Phú Xuân,Thành phố Huế,"Phường Phú Xuân, Thành phố Huế",False,
19768,475,46,Phường Đông Ba,Quận Phú Xuân,Thành phố Huế,"Phường Đông Ba, Quận Phú Xuân, Thành phố Huế",19753,46,Phường Phú Xuân,Thành phố Huế,"Phường Phú Xuân, Thành phố Huế",False,
19801,474,46,Phường An Cựu,Quận Thuận Hóa,Thành phố Huế,"Phường An Cựu, Quận Thuận Hóa, Thành phố Huế",19815,46,Phường An Cựu,Thành phố Huế,"Phường An Cựu, Thành phố Huế",False,
19816,474,46,Phường An Tây,Quận Thuận Hóa,Thành phố Huế,"Phường An Tây, Quận Thuận Hóa, Thành phố Huế",19815,46,Phường An Cựu,Thành phố Huế,"Phường An Cựu, Thành phố Huế",False,
19815,474,46,Phường An Đông,Quận Thuận Hóa,Thành phố Huế,"Phường An Đông, Quận Thuận Hóa, Thành phố Huế",19815,46,Phường An Cựu,Thành phố Huế,"Phường An Cựu, Thành phố Huế",False,
19909,474,46,Phường Dương Nỗ,Quận Thuận Hóa,Thành phố Huế,"Phường Dương Nỗ, Quận Thuận Hóa, Thành phố Huế",19909,46,Phường Dương Nỗ,Thành phố Huế,"Phường Dương Nỗ, Thành phố Huế",False,
20002,474,46,Phường Hương Phong,Quận Thuận Hóa,Thành phố Huế,"Phường Hương Phong, Quận Thuận Hóa, Thành phố Huế",20014,46,Phường Hóa Châu,Thành phố Huế,"Phường Hóa Châu, Thành phố Huế",False,
19786,474,46,Phường Phú Hội,Quận Thuận Hóa,Thành phố Huế,"Phường Phú Hội, Quận Thuận Hóa, Thành phố Huế",19789,46,Phường Thuận Hóa,Thành phố Huế,"Phường Thuận Hóa, Thành phố Huế",False,
19789,474,46,Phường Phú Nhuận,Quận Thuận Hóa,Thành phố Huế,"Phường Phú Nhuận, Quận Thuận Hóa, Thành phố Huế",19789,46,Phường Thuận Hóa,Thành phố Huế,"Phường Thuận Hóa, Thành phố Huế",False,
19930,474,46,Phường Phú Thượng,Quận Thuận Hóa,Thành phố Huế,"Phường Phú Thượng, Quận Thuận Hóa, Thành phố Huế",19930,46,Phường Mỹ Thượng,Thành phố Huế,"Phường Mỹ Thượng, Thành phố Huế",False,
19798,474,46,Phường Phước Vĩnh,Quận Thuận Hóa,Thành phố Huế,"Phường Phước Vĩnh, Quận Thuận Hóa, Thành phố Huế",19789,46,Phường Thuận Hóa,Thành phố Huế,"Phường Thuận Hóa, Thành phố Huế",False,
19780,474,46,Phường Phường Đúc,Quận Thuận Hóa,Thành phố Huế,"Phường Phường Đúc, Quận Thuận Hóa, Thành phố Huế",19789,46,Phường Thuận Hóa,Thành phố Huế,"Phường Thuận Hóa, Thành phố Huế",False,
19900,474,46,Phường Thuận An,Quận Thuận Hóa,Thành phố Huế,"Phường Thuận An, Quận Thuận Hóa, Thành phố Huế",19900,46,Phường Thuận An,Thành phố Huế,"Phường Thuận An, Thành phố Huế",False,
19807,474,46,Phường Thuỷ Biều,Quận Thuận Hóa,Thành phố Huế,"Phường Thuỷ Biều, Quận Thuận Hóa, Thành phố Huế",19813,46,Phường Thủy Xuân,Thành phố Huế,"Phường Thủy Xuân, Thành phố Huế",False,
19813,474,46,Phường Thuỷ Xuân,Quận Thuận Hóa,Thành phố Huế,"Phường Thuỷ Xuân, Quận Thuận Hóa, Thành phố Huế",19813,46,Phường Thủy Xuân,Thành phố Huế,"Phường Thủy Xuân, Thành phố Huế",False,
19981,474,46,Phường Thủy Bằng,Quận Thuận Hóa,Thành phố Huế,"Phường Thủy Bằng, Quận Thuận Hóa, Thành phố Huế",19813,46,Phường Thủy Xuân,Thành phố Huế,"Phường Thủy Xuân, Thành phố Huế",False,
19963,474,46,Phường Thủy Vân,Quận Thuận Hóa,Thành phố Huế,"Phường Thủy Vân, Quận Thuận Hóa, Thành phố Huế",19777,46,Phường Vỹ Dạ,Thành phố Huế,"Phường Vỹ Dạ, Thành phố Huế",False,
19795,474,46,Phường Trường An,Quận Thuận Hóa,Thành phố Huế,"Phường Trường An, Quận Thuận Hóa, Thành phố Huế",19789,46,Phường Thuận Hóa,Thành phố Huế,"Phường Thuận Hóa, Thành phố Huế",False,
19783,474,46,Phường Vĩnh Ninh,Quận Thuận Hóa,Thành phố Huế,"Phường Vĩnh Ninh, Quận Thuận Hóa, Thành phố Huế",19789,46,Phường Thuận Hóa,Thành phố Huế,"Phường Thuận Hóa, Thành phố Huế",False,
19777,474,46,Phường Vỹ Dạ,Quận Thuận Hóa,Thành phố Huế,"Phường Vỹ Dạ, Quận Thuận Hóa, Thành phố Huế",19777,46,Phường Vỹ Dạ,Thành phố Huế,"Phường Vỹ Dạ, Thành phố Huế",False,
19792,474,46,Phường Xuân Phú,Quận Thuận Hóa,Thành phố Huế,"Phường Xuân Phú, Quận Thuận Hóa, Thành phố Huế",19777,46,Phường Vỹ Dạ,Thành phố Huế,"Phường Vỹ Dạ, Thành phố Huế",False,
19960,479,46,Phường Phú Bài,Thị xã Hương Thủy,Thành phố Huế,"Phường Phú Bài, Thị xã Hương Thủy, Thành phố Huế",19960,46,Phường Phú Bài,Thành phố Huế,"Phường Phú Bài, Thành phố Huế",False,
19975,479,46,Phường Thủy Châu,Thị xã Hương Thủy,Thành phố Huế,"Phường Thủy Châu, Thị xã Hương Thủy, Thành phố Huế",19975,46,Phường Hương Thủy,Thành phố Huế,"Phường Hương Thủy, Thành phố Huế",False,
19969,479,46,Phường Thủy Dương,Thị xã Hương Thủy,Thành phố Huế,"Phường Thủy Dương, Thị xã Hương Thủy, Thành phố Huế",19969,46,Phường Thanh Thủy,Thành phố Huế,"Phường Thanh Thủy, Thành phố Huế",False,
19978,479,46,Phường Thủy Lương,Thị xã Hương Thủy,Thành phố Huế,"Phường Thủy Lương, Thị xã Hương Thủy, Thành phố Huế",19975,46,Phường Hương Thủy,Thành phố Huế,"Phường Hương Thủy, Thành phố Huế",False,
19972,479,46,Phường Thủy Phương,Thị xã Hương Thủy,Thành phố Huế,"Phường Thủy Phương, Thị xã Hương Thủy, Thành phố Huế",19969,46,Phường Thanh Thủy,Thành phố Huế,"Phường Thanh Thủy, Thành phố Huế",False,
19993,479,46,Xã Dương Hòa,Thị xã Hương Thủy,Thành phố Huế,"Xã Dương Hòa, Thị xã Hương Thủy, Thành phố Huế",19960,46,Phường Phú Bài,Thành phố Huế,"Phường Phú Bài, Thành phố Huế",False,
19990,479,46,Xã Phú Sơn,Thị xã Hương Thủy,Thành phố Huế,"Xã Phú Sơn, Thị xã Hương Thủy, Thành phố Huế",19960,46,Phường Phú Bài,Thành phố Huế,"Phường Phú Bài, Thành phố Huế",False,
19987,479,46,Xã Thủy Phù,Thị xã Hương Thủy,Thành phố Huế,"Xã Thủy Phù, Thị xã Hương Thủy, Thành phố Huế",19960,46,Phường Phú Bài,Thành phố Huế,"Phường Phú Bài, Thành phố Huế",False,
