provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newWardShort,newProvinceCode,newProvinceLat,newProvinceLon,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
33,True,330,Huyện,12211.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Bình Minh,Tỉnh Hưng Yên,Xã Mễ Sở,Mễ Sở,33,20.4528,106.463,12049,Xã,20.8927,105.924,17.51
33,True,330,Huyện,12214.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Phạm Hồng Thái,Tỉnh Hưng Yên,Xã Triệu Việt Vương,Triệu Việt Vương,33,20.4528,106.463,12223,Xã,20.8556,105.971,27.15
33,True,330,Huyện,12220.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Ông Đình,Tỉnh Hưng Yên,Xã Triệu Việt Vương,Triệu Việt Vương,33,20.4528,106.463,12223,Xã,20.8556,105.971,27.15
33,True,330,Huyện,12223.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Tân Dân,Tỉnh Hưng Yên,Xã Triệu Việt Vương,Triệu Việt Vương,33,20.4528,106.463,12223,Xã,20.8556,105.971,27.15
33,True,330,Huyện,12226.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Tứ Dân,Tỉnh Hưng Yên,Xã Châu Ninh,Châu Ninh,33,20.4528,106.463,12247,Xã,20.8179,105.924,22.22
33,True,330,Huyện,12229.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã An Vĩ,Tỉnh Hưng Yên,Xã Triệu Việt Vương,Triệu Việt Vương,33,20.4528,106.463,12223,Xã,20.8556,105.971,27.15
33,True,330,Huyện,12232.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Đông Kết,Tỉnh Hưng Yên,Xã Khoái Châu,Khoái Châu,33,20.4528,106.463,12205,Xã,20.8167,105.971,29.35
33,True,330,Huyện,12238.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Dân Tiến,Tỉnh Hưng Yên,Xã Việt Tiến,Việt Tiến,33,20.4528,106.463,12238,Xã,20.8244,106.018,20.18
33,True,330,Huyện,12244.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Đồng Tiến,Tỉnh Hưng Yên,Xã Việt Tiến,Việt Tiến,33,20.4528,106.463,12238,Xã,20.8244,106.018,20.18
33,True,330,Huyện,12247.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Tân Châu,Tỉnh Hưng Yên,Xã Châu Ninh,Châu Ninh,33,20.4528,106.463,12247,Xã,20.8179,105.924,22.22
33,True,330,Huyện,12250.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Liên Khê,Tỉnh Hưng Yên,Xã Khoái Châu,Khoái Châu,33,20.4528,106.463,12205,Xã,20.8167,105.971,29.35
33,True,330,Huyện,12253.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Phùng Hưng,Tỉnh Hưng Yên,Xã Khoái Châu,Khoái Châu,33,20.4528,106.463,12205,Xã,20.8167,105.971,29.35
33,True,330,Huyện,12256.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Việt Hòa,Tỉnh Hưng Yên,Xã Việt Tiến,Việt Tiến,33,20.4528,106.463,12238,Xã,20.8244,106.018,20.18
33,True,330,Huyện,12259.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Đông Ninh,Tỉnh Hưng Yên,Xã Châu Ninh,Châu Ninh,33,20.4528,106.463,12247,Xã,20.8179,105.924,22.22
33,True,330,Huyện,12262.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Đại Tập,Tỉnh Hưng Yên,Xã Châu Ninh,Châu Ninh,33,20.4528,106.463,12247,Xã,20.8179,105.924,22.22
33,True,330,Huyện,12265.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Chí Minh,Tỉnh Hưng Yên,Xã Chí Minh,Chí Minh,33,20.4528,106.463,12271,Xã,20.7773,105.989,20.73
33,True,330,Huyện,12271.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Thuần Hưng,Tỉnh Hưng Yên,Xã Chí Minh,Chí Minh,33,20.4528,106.463,12271,Xã,20.7773,105.989,20.73
33,True,330,Huyện,12274.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Khoái Châu,Xã Nguyễn Huệ,Tỉnh Hưng Yên,Xã Chí Minh,Chí Minh,33,20.4528,106.463,12271,Xã,20.7773,105.989,20.73
33,True,331,Huyện,12280.0,Thị trấn,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Thị trấn Lương Bằng,Tỉnh Hưng Yên,Xã Lương Bằng,Lương Bằng,33,20.4528,106.463,12280,Xã,20.7517,106.068,29.08
33,True,331,Huyện,12283.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Nghĩa Dân,Tỉnh Hưng Yên,Xã Nghĩa Dân,Nghĩa Dân,33,20.4528,106.463,12286,Xã,20.7888,106.034,23.29
33,True,331,Huyện,12286.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Toàn Thắng,Tỉnh Hưng Yên,Xã Nghĩa Dân,Nghĩa Dân,33,20.4528,106.463,12286,Xã,20.7888,106.034,23.29
33,True,331,Huyện,12289.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Vĩnh Xá,Tỉnh Hưng Yên,Xã Nghĩa Dân,Nghĩa Dân,33,20.4528,106.463,12286,Xã,20.7888,106.034,23.29
33,True,331,Huyện,12292.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Phạm Ngũ Lão,Tỉnh Hưng Yên,Xã Lương Bằng,Lương Bằng,33,20.4528,106.463,12280,Xã,20.7517,106.068,29.08
33,True,331,Huyện,12295.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Phú Thọ,Tỉnh Hưng Yên,Xã Đức Hợp,Đức Hợp,33,20.4528,106.463,12313,Xã,20.7311,105.985,22.37
33,True,331,Huyện,12298.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Đồng Thanh,Tỉnh Hưng Yên,Xã Nghĩa Dân,Nghĩa Dân,33,20.4528,106.463,12286,Xã,20.7888,106.034,23.29
33,True,331,Huyện,12301.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Song Mai,Tỉnh Hưng Yên,Xã Hiệp Cường,Hiệp Cường,33,20.4528,106.463,12322,Xã,20.7259,106.037,28.37
33,True,331,Huyện,12304.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Chính Nghĩa,Tỉnh Hưng Yên,Xã Lương Bằng,Lương Bằng,33,20.4528,106.463,12280,Xã,20.7517,106.068,29.08
33,True,331,Huyện,12313.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Mai Động,Tỉnh Hưng Yên,Xã Đức Hợp,Đức Hợp,33,20.4528,106.463,12313,Xã,20.7311,105.985,22.37
33,True,331,Huyện,12316.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Đức Hợp,Tỉnh Hưng Yên,Xã Đức Hợp,Đức Hợp,33,20.4528,106.463,12313,Xã,20.7311,105.985,22.37
33,True,331,Huyện,12319.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Hùng An,Tỉnh Hưng Yên,Xã Hiệp Cường,Hiệp Cường,33,20.4528,106.463,12322,Xã,20.7259,106.037,28.37
33,True,331,Huyện,12322.0,Xã,True,True,Tỉnh Hưng Yên,Huyện Kim Động,Xã Ngọc Thanh,Tỉnh Hưng Yên,Xã Hiệp Cường,Hiệp Cường,33,20.4528,106.463,12322,Xã,20.7259,106.037,28.37
33,True,331,Huyện,12322.0,Xã,True,True,Tỉnh Hưng Yên,Huyện Kim Động,Xã Ngọc Thanh,Tỉnh Hưng Yên,Phường Sơn Nam,Sơn Nam,33,20.4528,106.463,11983,Phường,20.6914,106.043,23.62
33,True,331,Huyện,12325.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Diên Hồng,Tỉnh Hưng Yên,Xã Lương Bằng,Lương Bằng,33,20.4528,106.463,12280,Xã,20.7517,106.068,29.08
33,True,331,Huyện,12328.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Kim Động,Xã Hiệp Cường,Tỉnh Hưng Yên,Xã Hiệp Cường,Hiệp Cường,33,20.4528,106.463,12322,Xã,20.7259,106.037,28.37
33,True,332,Huyện,12337.0,Thị trấn,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Thị trấn Vương,Tỉnh Hưng Yên,Xã Hoàng Hoa Thám,Hoàng Hoa Thám,33,20.4528,106.463,12337,Xã,20.7009,106.108,31.85
33,True,332,Huyện,12340.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Hưng Đạo,Tỉnh Hưng Yên,Xã Hoàng Hoa Thám,Hoàng Hoa Thám,33,20.4528,106.463,12337,Xã,20.7009,106.108,31.85
33,True,332,Huyện,12346.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Nhật Tân,Tỉnh Hưng Yên,Xã Hoàng Hoa Thám,Hoàng Hoa Thám,33,20.4528,106.463,12337,Xã,20.7009,106.108,31.85
33,True,332,Huyện,12352.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Lệ Xá,Tỉnh Hưng Yên,Xã Tiên Hoa,Tiên Hoa,33,20.4528,106.463,12361,Xã,20.6815,106.169,21.65
33,True,332,Huyện,12355.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã An Viên,Tỉnh Hưng Yên,Xã Hoàng Hoa Thám,Hoàng Hoa Thám,33,20.4528,106.463,12337,Xã,20.7009,106.108,31.85
33,True,332,Huyện,12361.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Trung Dũng,Tỉnh Hưng Yên,Xã Tiên Hoa,Tiên Hoa,33,20.4528,106.463,12361,Xã,20.6815,106.169,21.65
33,True,332,Huyện,12364.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Hải Thắng,Tỉnh Hưng Yên,Xã Tiên Lữ,Tiên Lữ,33,20.4528,106.463,12364,Xã,20.6768,106.136,31.8
33,True,332,Huyện,12367.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Thủ Sỹ,Tỉnh Hưng Yên,Xã Tân Hưng,Tân Hưng,33,20.4528,106.463,11977,Xã,20.6384,106.097,92.41
33,True,332,Huyện,12370.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Thiện Phiến,Tỉnh Hưng Yên,Xã Tiên Lữ,Tiên Lữ,33,20.4528,106.463,12364,Xã,20.6768,106.136,31.8
33,True,332,Huyện,12373.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Thụy Lôi,Tỉnh Hưng Yên,Xã Tiên Lữ,Tiên Lữ,33,20.4528,106.463,12364,Xã,20.6768,106.136,31.8
33,True,332,Huyện,12376.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Tiên Lữ,Xã Cương Chính,Tỉnh Hưng Yên,Xã Tiên Hoa,Tiên Hoa,33,20.4528,106.463,12361,Xã,20.6815,106.169,21.65
33,True,333,Huyện,12391.0,Thị trấn,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Thị trấn Trần Cao,Tỉnh Hưng Yên,Xã Quang Hưng,Quang Hưng,33,20.4528,106.463,12391,Xã,20.7459,106.187,15.89
33,True,333,Huyện,12394.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Minh Tân,Tỉnh Hưng Yên,Xã Quang Hưng,Quang Hưng,33,20.4528,106.463,12391,Xã,20.7459,106.187,15.89
33,True,333,Huyện,12397.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Phan Sào Nam,Tỉnh Hưng Yên,Xã Đoàn Đào,Đoàn Đào,33,20.4528,106.463,12406,Xã,20.7256,106.148,22.39
33,True,333,Huyện,12400.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Quang Hưng,Tỉnh Hưng Yên,Xã Quang Hưng,Quang Hưng,33,20.4528,106.463,12391,Xã,20.7459,106.187,15.89
33,True,333,Huyện,12403.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Minh Hoàng,Tỉnh Hưng Yên,Xã Đoàn Đào,Đoàn Đào,33,20.4528,106.463,12406,Xã,20.7256,106.148,22.39
33,True,333,Huyện,12406.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Đoàn Đào,Tỉnh Hưng Yên,Xã Đoàn Đào,Đoàn Đào,33,20.4528,106.463,12406,Xã,20.7256,106.148,22.39
33,True,333,Huyện,12409.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Tống Phan,Tỉnh Hưng Yên,Xã Quang Hưng,Quang Hưng,33,20.4528,106.463,12391,Xã,20.7459,106.187,15.89
33,True,333,Huyện,12412.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Đình Cao,Tỉnh Hưng Yên,Xã Tiên Tiến,Tiên Tiến,33,20.4528,106.463,12424,Xã,20.6982,106.201,25.8
33,True,333,Huyện,12415.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Nhật Quang,Tỉnh Hưng Yên,Xã Tiên Tiến,Tiên Tiến,33,20.4528,106.463,12424,Xã,20.6982,106.201,25.8
33,True,333,Huyện,12421.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Tam Đa,Tỉnh Hưng Yên,Xã Tống Trân,Tống Trân,33,20.4528,106.463,12427,Xã,20.6549,106.209,20.73
33,True,333,Huyện,12424.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Tiên Tiến,Tỉnh Hưng Yên,Xã Tiên Tiến,Tiên Tiến,33,20.4528,106.463,12424,Xã,20.6982,106.201,25.8
33,True,333,Huyện,12427.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Nguyên Hòa,Tỉnh Hưng Yên,Xã Tống Trân,Tống Trân,33,20.4528,106.463,12427,Xã,20.6549,106.209,20.73
33,True,333,Huyện,12430.0,Xã,True,False,Tỉnh Hưng Yên,Huyện Phù Cừ,Xã Tống Trân,Tỉnh Hưng Yên,Xã Tống Trân,Tống Trân,33,20.4528,106.463,12427,Xã,20.6549,106.209,20.73
34,True,336,Thành phố,12433.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Lê Hồng Phong,Tỉnh Hưng Yên,Phường Thái Bình,Thái Bình,33,20.4528,106.463,13225,Phường,20.4817,106.314,28.03
34,True,336,Thành phố,12436.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Bồ Xuyên,Tỉnh Hưng Yên,Phường Thái Bình,Thái Bình,33,20.4528,106.463,13225,Phường,20.4817,106.314,28.03
34,True,336,Thành phố,12439.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Đề Thám,Tỉnh Hưng Yên,Phường Trần Hưng Đạo,Trần Hưng Đạo,33,20.4528,106.463,12452,Phường,20.4485,106.321,9.32
34,True,336,Thành phố,12442.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Kỳ Bá,Tỉnh Hưng Yên,Phường Trần Lãm,Trần Lãm,33,20.4528,106.463,12454,Phường,20.45,106.374,34.63
34,True,336,Thành phố,12445.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Quang Trung,Tỉnh Hưng Yên,Phường Trần Hưng Đạo,Trần Hưng Đạo,33,20.4528,106.463,12452,Phường,20.4485,106.321,9.32
34,True,336,Thành phố,12448.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Phú Khánh,Tỉnh Hưng Yên,Phường Vũ Phúc,Vũ Phúc,33,20.4528,106.463,12466,Phường,20.4127,106.308,23.99
34,True,336,Thành phố,12451.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Tiền Phong,Tỉnh Hưng Yên,Phường Thái Bình,Thái Bình,33,20.4528,106.463,13225,Phường,20.4817,106.314,28.03
34,True,336,Thành phố,12452.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Trần Hưng Đạo,Tỉnh Hưng Yên,Phường Trần Hưng Đạo,Trần Hưng Đạo,33,20.4528,106.463,12452,Phường,20.4485,106.321,9.32
34,True,336,Thành phố,12454.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Trần Lãm,Tỉnh Hưng Yên,Phường Trần Lãm,Trần Lãm,33,20.4528,106.463,12454,Phường,20.45,106.374,34.63
34,True,336,Thành phố,12457.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Đông Hòa,Tỉnh Hưng Yên,Phường Trà Lý,Trà Lý,33,20.4528,106.463,12817,Phường,20.4822,106.354,20.94
34,True,336,Thành phố,12460.0,Phường,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Phường Hoàng Diệu,Tỉnh Hưng Yên,Phường Trà Lý,Trà Lý,33,20.4528,106.463,12817,Phường,20.4822,106.354,20.94
34,True,336,Thành phố,12463.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Phú Xuân,Tỉnh Hưng Yên,Phường Trần Hưng Đạo,Trần Hưng Đạo,33,20.4528,106.463,12452,Phường,20.4485,106.321,9.32
34,True,336,Thành phố,12466.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Vũ Phúc,Tỉnh Hưng Yên,Phường Vũ Phúc,Vũ Phúc,33,20.4528,106.463,12466,Phường,20.4127,106.308,23.99
34,True,336,Thành phố,12469.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Vũ Chính,Tỉnh Hưng Yên,Phường Trần Lãm,Trần Lãm,33,20.4528,106.463,12454,Phường,20.45,106.374,34.63
34,True,336,Thành phố,12817.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Đông Mỹ,Tỉnh Hưng Yên,Phường Trà Lý,Trà Lý,33,20.4528,106.463,12817,Phường,20.4822,106.354,20.94
34,True,336,Thành phố,12820.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Đông Thọ,Tỉnh Hưng Yên,Phường Trà Lý,Trà Lý,33,20.4528,106.463,12817,Phường,20.4822,106.354,20.94
34,True,336,Thành phố,13084.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Vũ Đông,Tỉnh Hưng Yên,Phường Trần Lãm,Trần Lãm,33,20.4528,106.463,12454,Phường,20.45,106.374,34.63
34,True,336,Thành phố,13108.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Vũ Lạc,Tỉnh Hưng Yên,Phường Trần Lãm,Trần Lãm,33,20.4528,106.463,12454,Phường,20.45,106.374,34.63
34,True,336,Thành phố,13225.0,Xã,True,False,Tỉnh Thái Bình,Thành phố Thái Bình,Xã Tân Bình,Tỉnh Hưng Yên,Phường Thái Bình,Thái Bình,33,20.4528,106.463,13225,Phường,20.4817,106.314,28.03
34,True,338,Huyện,12472.0,Thị trấn,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Thị trấn Quỳnh Côi,Tỉnh Hưng Yên,Xã Quỳnh Phụ,Quỳnh Phụ,33,20.4528,106.463,12472,Xã,20.6507,106.337,31.98
34,True,338,Huyện,12475.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Khê,Tỉnh Hưng Yên,Xã A Sào,A Sào,33,20.4528,106.463,12499,Xã,20.698,106.389,20.46
34,True,338,Huyện,12478.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Đồng,Tỉnh Hưng Yên,Xã A Sào,A Sào,33,20.4528,106.463,12499,Xã,20.698,106.389,20.46
34,True,338,Huyện,12481.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Hoa,Tỉnh Hưng Yên,Xã Minh Thọ,Minh Thọ,33,20.4528,106.463,12511,Xã,20.6969,106.337,22.11
34,True,338,Huyện,12484.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Lâm,Tỉnh Hưng Yên,Xã Ngọc Lâm,Ngọc Lâm,33,20.4528,106.463,12517,Xã,20.6666,106.263,19.82
34,True,338,Huyện,12487.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Thọ,Tỉnh Hưng Yên,Xã Minh Thọ,Minh Thọ,33,20.4528,106.463,12511,Xã,20.6969,106.337,22.11
34,True,338,Huyện,12490.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Hiệp,Tỉnh Hưng Yên,Xã A Sào,A Sào,33,20.4528,106.463,12499,Xã,20.698,106.389,20.46
34,True,338,Huyện,12493.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Hoàng,Tỉnh Hưng Yên,Xã Ngọc Lâm,Ngọc Lâm,33,20.4528,106.463,12517,Xã,20.6666,106.263,19.82
34,True,338,Huyện,12496.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Giao,Tỉnh Hưng Yên,Xã Minh Thọ,Minh Thọ,33,20.4528,106.463,12511,Xã,20.6969,106.337,22.11
34,True,338,Huyện,12499.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Thái,Tỉnh Hưng Yên,Xã A Sào,A Sào,33,20.4528,106.463,12499,Xã,20.698,106.389,20.46
34,True,338,Huyện,12502.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Cầu,Tỉnh Hưng Yên,Xã Đồng Bằng,Đồng Bằng,33,20.4528,106.463,12526,Xã,20.6351,106.397,20.04
34,True,338,Huyện,12505.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Hồng,Tỉnh Hưng Yên,Xã Quỳnh Phụ,Quỳnh Phụ,33,20.4528,106.463,12472,Xã,20.6507,106.337,31.98
34,True,338,Huyện,12508.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Khê,Tỉnh Hưng Yên,Xã Nguyễn Du,Nguyễn Du,33,20.4528,106.463,12532,Xã,20.6449,106.298,16.75
34,True,338,Huyện,12511.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Minh,Tỉnh Hưng Yên,Xã Minh Thọ,Minh Thọ,33,20.4528,106.463,12511,Xã,20.6969,106.337,22.11
34,True,338,Huyện,12514.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Ninh,Tỉnh Hưng Yên,Xã Phụ Dực,Phụ Dực,33,20.4528,106.463,12523,Xã,20.6396,106.426,33.16
34,True,338,Huyện,12517.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Ngọc,Tỉnh Hưng Yên,Xã Ngọc Lâm,Ngọc Lâm,33,20.4528,106.463,12517,Xã,20.6666,106.263,19.82
34,True,338,Huyện,12520.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Hải,Tỉnh Hưng Yên,Xã Quỳnh Phụ,Quỳnh Phụ,33,20.4528,106.463,12472,Xã,20.6507,106.337,31.98
34,True,338,Huyện,12523.0,Thị trấn,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Thị trấn An Bài,Tỉnh Hưng Yên,Xã Phụ Dực,Phụ Dực,33,20.4528,106.463,12523,Xã,20.6396,106.426,33.16
34,True,338,Huyện,12526.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Ấp,Tỉnh Hưng Yên,Xã Đồng Bằng,Đồng Bằng,33,20.4528,106.463,12526,Xã,20.6351,106.397,20.04
34,True,338,Huyện,12529.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Hội,Tỉnh Hưng Yên,Xã Quỳnh Phụ,Quỳnh Phụ,33,20.4528,106.463,12472,Xã,20.6507,106.337,31.98
34,True,338,Huyện,12532.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Châu Sơn,Tỉnh Hưng Yên,Xã Nguyễn Du,Nguyễn Du,33,20.4528,106.463,12532,Xã,20.6449,106.298,16.75
34,True,338,Huyện,12535.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Mỹ,Tỉnh Hưng Yên,Xã Quỳnh Phụ,Quỳnh Phụ,33,20.4528,106.463,12472,Xã,20.6507,106.337,31.98
34,True,338,Huyện,12538.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Quý,Tỉnh Hưng Yên,Xã Đồng Bằng,Đồng Bằng,33,20.4528,106.463,12526,Xã,20.6351,106.397,20.04
34,True,338,Huyện,12541.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Thanh,Tỉnh Hưng Yên,Xã Phụ Dực,Phụ Dực,33,20.4528,106.463,12523,Xã,20.6396,106.426,33.16
34,True,338,Huyện,12547.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Vũ,Tỉnh Hưng Yên,Xã Phụ Dực,Phụ Dực,33,20.4528,106.463,12523,Xã,20.6396,106.426,33.16
34,True,338,Huyện,12550.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Lễ,Tỉnh Hưng Yên,Xã Đồng Bằng,Đồng Bằng,33,20.4528,106.463,12526,Xã,20.6351,106.397,20.04
34,True,338,Huyện,12553.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Hưng,Tỉnh Hưng Yên,Xã Quỳnh Phụ,Quỳnh Phụ,33,20.4528,106.463,12472,Xã,20.6507,106.337,31.98
34,True,338,Huyện,12559.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Mỹ,Tỉnh Hưng Yên,Xã Phụ Dực,Phụ Dực,33,20.4528,106.463,12523,Xã,20.6396,106.426,33.16
34,True,338,Huyện,12562.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã Quỳnh Nguyên,Tỉnh Hưng Yên,Xã Nguyễn Du,Nguyễn Du,33,20.4528,106.463,12532,Xã,20.6449,106.298,16.75
34,True,338,Huyện,12565.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Vinh,Tỉnh Hưng Yên,Xã Quỳnh An,Quỳnh An,33,20.4528,106.463,12577,Xã,20.6125,106.358,26.0
34,True,338,Huyện,12571.0,Xã,True,False,Tỉnh Thái Bình,Huyện Quỳnh Phụ,Xã An Dục,Tỉnh Hưng Yên,Xã Tân Tiến,Tân Tiến,33,20.4528,106.463,12583,Xã,20.5968,106.427,207.2
